ORDER_NO,PRIME_LINE_NO,SUB_LINE_NO,SHIPMENT_NO,SHIPMENT_LINE_KEY,SHIPMENT_KEY,TRACKING_NO,CONTAINER_NO,ITEM_ID,ENTERPRISE_CODE,QUANTITY,DOCUMENT_TYPE
341133496966,3,1,718134870,202404241050476279569883,202404241050476279569884,1Z9740X41203777921,K12639003,2718807,PB,1,0001
341133496966,3,1,718134870,202404241050476279569883,202404241050476279569884,1Z9740X41203777921,K12639003,2718807,PB,1,0001
341363565399,1,1,720121817,202405161756017425654401,202405161756017425654402,1ZW459701261529034,89429648,4485974,PB,3,0001
340773674411,4,1,716318709,202404040839075241449650,202404040839075241449678,1Z9740X40348049310,K12541126,5294180,WE,1,0001
340293993895,1,1,715280929,202403250515134732699224,202403250515134732699234,1ZW412050253115877,87473226,6346385,WE,1,0001
341403808833,3,1,720722607,202405231144367752380288,202405231144367752380289,1Z8222V20353309408,W13123427,2764969,RJ,1,0001
341393004336,2,1,722183582,202406071243418503689106,202406071243418503689109,1Z8222V21253346799,W13250965,4935805,PB,2,0001
341122064007,2,1,718089636,202404240451426260271778,202404240451426260271780,1Z8222V21253257822,W12877030,2418112,PB,1,0001
341713458329,5,9002,723606164,202406211921319231986963,202406211921319231986965,1Z4X525A0301873729,T02060439,7321399,PB,1,0001
341713458329,5,9002,723606164,202406211921319231986963,202406211921319231986965,1Z4X525A0301873729,T02060439,7321399,PB,2,0001
341713458329,5,9002,723606164,202406211921319231986963,202406211921319231986965,1Z4X525A0301873729,T02060439,7321399,PB,1,0001
341732173966,1,1,723619004,202406212335069238570885,202406212335069238570886,1ZW412051260107004,90945723,1006882,PB,1,0001
341243883426,1,1,719950637,202405142135487324278408,202405142135487324278409,1ZW5R9031261093349,89374737,5915220,PB,1,0001
341593752668,1,1,722504670,202406111706018699268337,202406111706018699268339,1Z4E67641289517505,90486530,3270057,PB,1,0001
341422093292,1,1,720722243,202405231143147752289689,202405231143147752289690,1Z8222V21219702235,W13123763,8524262,PB,1,0001
340833213747,1,1,715431646,202403260936264793510771,202403260936264793510772,1Z8222V21289542189,W12636936,9186794,PB,1,0001
341712892627,1,1,723536487,202406210714039200076117,202406210714039200076122,1Z4X525A1235226400,T02065007,1571310,PB,1,0001
340633387576,2,1,714759108,202403191231004455150548,202403191231004455150565,1Z8222V21289525126,W12589056,5788770,PB,1,0001
341253858151,6,1,723669610,202406231239539306790194,202406231239539306790195,1Z977E411242608587,T02075877,4440433,PB,3,0001
341542255003,2,1,722410322,202406102154448648200810,202406102154448648200820,1ZB37H661200891579,A00463603,915515,PB,1,0001
341723859623,1,1,723630367,202406220603399252367901,202406220603399252367904,1ZW412051260097785,90943757,2731395,PT,1,0001
341123922971,2,1,717893539,202404221131446158817233,202404221131446158817234,1Z9740X41203733469,K12631313,611315,PB,1,0001
341123922971,2,1,717893539,202404221131446158817233,202404221131446158817234,1Z9740X41203733469,K12631313,611315,PB,1,0001
341662733144,1,1,723110359,202406171810479004081222,202406171810479004081235,1ZW41205YW59586269,90605256,7524625,MG,1,0001
341713979316,2,9001,723476637,202406201744449171006154,202406201744449171006155,1ZW5R9031264175639,90869843,1745418,PB,1,0001
340870921848,1,1,717051266,202404120147315620195500,202404120147315620195503,1Z8222V20389581878,W12764308,6319783,WE,70,0001
340870921848,1,1,717051266,202404120147315620195500,202404120147315620195503,1Z8222V20389581878,W12764308,6319783,WE,59,0001
341633724495,3,1,722772626,202406131602008814212041,202406131602008814212053,1Z4E67641250777815,90493667,1914682,PB,1,0001
341223417997,14,1,718857504,202405021731516744285283,202405021731516744285289,1Z4E67641250312969,88993980,6452768,PB,2,0001
341472964426,1,1,721193778,202405290337208023294574,202405290337208023294577,1ZW459701262387445,89880280,514684,PB,1,0001
341472964426,1,1,721193778,202405290337208023294574,202405290337208023294577,1ZW459701262387445,89880280,514684,PB,1,0001
341443585003,1,1,720931495,202405260838387891521947,202405260838387891521948,1Z977E411223763276,T01783310,9448598,PB,1,0001
341443585003,1,1,720931495,202405260838387891521947,202405260838387891521948,1Z977E411223763276,T01783310,9448598,PB,1,0001
340413271958,2,1,715380649,202403251958484766117935,202403251958484766117936,1ZW5R903YW56632875,87535451,124048,WS,1,0001
341572022695,1,1,722196296,202406071540598510659827,202406071540598510659828,1ZW459701263211257,90331249,1759176,WS,1,0001
341503039958,1,1,721487380,202405311146278156482531,202405311146278156482536,1Z977E411223811857,T01860828,2671314,RJ,1,0001
341193133020,1,1,718921320,202405030644096768857699,202405030644096768857700,1Z977E410323651172,T01576219,2287123,RJ,1,0001
340773654454,7,1,714644534,202403181742184412753529,202403181742184412753532,1Z4E67641202309018,87247739,4139569,PB,1,0001
340722436581,2,1,714133961,202403122004404130901653,202403122004404130901659,1Z4E67641249309896,87059282,4101199,PB,1,0001
341173463710,1,1,718441354,202404272138566493491948,202404272138566493491949,1ZW412051255462434,88782029,3241382,WS,1,0001
341052503917,2,1,717501170,202404170646115867780205,202404170646115867780207,1Z977E411223607659,T01452549,1108895,RJ,1,0001
341702053065,1,1,723649836,202406221310579268645155,202406221310579268645159,1Z977E5F1242600082,T02083989,6270872,WE,1,0001
341663861647,1,1,723116252,202406171830009004893506,202406171830009004893510,1Z4X525A0301847909,T02027669,7921024,WE,1,0001
340852989219,6,1,715510089,202403262345174824625642,202403262345174824625662,1ZW412051253527234,87624946,4754823,PT,1,0001
341492321193,2,1,721410735,202405301716408111778841,202405301716408111778844,1ZW459701262618310,89996576,475507,PB,2,0001
341483187934,1,9001,721577491,202406011100478203480336,202406011100478203480344,1Z8222V20353332598,W13207969,8944913,WE,1,0001
340772284253,1,9000,714687434,202403182359564422548983,202403182359564422548987,1ZW459701256367095,87260632,7952520,WS,1,0001
340692221799,1,9001,714088816,202403121404314116875917,202403121404314116875921,1ZY0351V1237653950,87033364,9619354,PK,1,0001
340953554961,9,1,716460630,202404051249095303946909,202404051249095303946910,1Z9740X41299746070,K12549020,9486821,PB,1,0001
341203235658,1,1,718660999,202404301724036639319959,202404301724036639319960,1Z4X525A1234935833,T01561955,7352823,WE,1,0001
340653818674,1,1,713495532,202403061907273853873052,202403061907273853873053,1ZW459701255638599,86737087,4071365,PK,1,0001
341223901438,1,1,718860148,202405021741306744754004,202405021741306744754005,1Z4E67641289057691,88993913,111716,PB,2,0001
341702644095,1,1,723286133,202406182346489069522828,202406182346489069522832,1ZW459701264374688,90829193,2518797,WS,1,0001
341723475347,1,1,723629718,202406220601249252294387,202406220601249252294395,1ZW459701264508935,90876183,2819155,PT,1,0001
341423732039,2,9000,720677910,202405222334137721789308,202405222334137721789317,1ZW459701261986639,89702535,4692452,WS,2,0001
341723459713,1,9001,723634864,202406220729229255229229,202406220729229255229230,1Z96X1671232047149,T02078497,4614987,WE,1,0001
341723459713,1,9001,723634864,202406220729229255229229,202406220729229255229230,1Z96X1671232047149,T02078497,4614987,WE,3,0001
340883574063,2,1,715916143,202403311734375049567812,202403311734375049567814,1ZW459701257424575,87760388,8695822,WS,2,0001
340573247772,1,1,723536120,202406210707079199933706,202406210707079199933707,1Z96X1670311997509,T02066052,9758136,WE,1,0001
340573247772,1,1,723536120,202406210707079199933706,202406210707079199933707,1Z96X1670311997509,T02066052,9758136,WE,5,0001
340573247772,1,1,723536120,202406210707079199933706,202406210707079199933707,1Z96X1670311997509,T02066052,9758136,WE,1,0001
341622655247,3,1,722557528,202406112337218712325405,202406112337218712325407,1ZW459701263781687,90474603,8942779,PK,1,0001
341412670463,2,9003,720636410,202405221812227712854880,202405221812227712854883,1ZW5R9031261545584,89609808,8215285,WS,1,0001
341193559133,3,1,723535923,202406210706399199916234,202406210706399199916236,1Z96X1670357096692,T02049203,5392669,WE,1,0001
341193559133,3,1,723535923,202406210706399199916234,202406210706399199916236,1Z96X1670357096692,T02049203,5392669,WE,1,0001
341292489539,3,1,719497178,202405091248527073287302,202405091248527073287303,1Z8222V20389643631,W13022922,1014454,WE,1,0001
340872038161,1,1,715671011,202403280552334891221119,202403280552334891221121,1Z9740X41247972226,K12509172,1224995,WE,1,0001
340603490756,1,9002,716385843,202404041723045262864266,202404041723045262864268,1ZW459701257736041,87918524,5547031,WS,1,0001
341613351822,1,1,722423221,202406102334098651467228,202406102334098651467233,1ZW5R9031263138850,90453273,6196304,WE,1,0001
341613916319,1,1,722423948,202406102335488651578375,202406102335488651578379,1ZW5R9031263090179,90434974,3954543,PK,1,0001
341732927627,1,9000,723629364,202406220551159251949587,202406220551159251949588,1Z977E5F1242598247,T02077832,545893,WE,2,0001
340853010379,2,1,715464767,202403261530354810883935,202403261530354810883940,1Z977E411242229684,T01320725,9693968,RJ,1,0001
341583398605,3,1,722705129,202406130442008785484145,202406130442008785484151,1Z977E411223877877,T01990828,4338389,PB,1,0001
341513097418,4,1,721683908,202406031206548285265547,202406031206548285265550,1Z8222V21289686551,W13217479,2268250,PT,1,0001
340973406432,1,9000,716621984,202404081307135429446065,202404081307135429446067,1Z9740X41248095726,K12558684,1712243,PB,1,0001
341723926471,1,9000,723640927,202406221032019262764513,202406221032019262764515,1Z977E411242604367,T02071912,3462903,WE,2,0001
341723926471,1,9000,723640927,202406221032019262764513,202406221032019262764515,1Z977E411242604367,T02071912,3462903,WE,1,0001
341713706834,1,1,723478279,202406201749229171357803,202406201749229171357807,1ZW5R9031264178092,90870858,1748538,PK,1,0001
340663544799,3,1,713604846,202403071615123900413518,202403071615123900413522,1Z4E67641287923230,86791676,6913866,PB,1,0001
341543451635,3,9002,722178948,202406071213318502242218,202406071213318502242224,1ZY0351V1205327023,90368082,2552578,PK,1,0001
341263171405,1,1,721563685,202406010421458191096868,202406010421458191096869,1Z9740X51204058276,W13180491,4044837,RJ,1,0001
341262821414,2,9001,719459995,202405090541447055933373,202405090541457055933374,1Z08686A0328106387,SHP04501536,4543560,RJ,1,0001
341053815013,3,1,717500864,202404170645265867635551,202404170645265867635557,1Z977E411242285702,T01458579,9819271,PB,1,0001
341733273534,1,1,723632733,202406220612389252746701,202406220612389252746703,1ZW459701264679091,90963671,7702318,PK,1,0001
341393579238,1,1,720378828,202405201605167600932962,202405201605167600932963,1Z4E67641289281975,89541127,7496286,PB,1,0001
341673655526,1,9001,723818012,202406250326089386259403,202406250326089386259405,1Z9740X41249136546,K12984904,612679,WE,1,0001
341642286155,1,1,722648472,202406121911048766489427,202406121911048766489430,1ZW459701363829160,90517964,8867063,PT,1,0001
341512203181,2,9001,722955781,202406151128068905979724,202406151128068905979725,1Z96X1671232033029,T02011239,9237294,WE,1,0001
341732520497,1,1,723631900,202406220608419252600304,202406220608419252600305,1ZW412051260151993,90960768,1716498,PB,1,0001
341722967765,2,1,723636958,202406220814149256939402,202406220814149256939404,1Z4X525A0368552745,T02071150,4849044,PK,1,0001
341482935663,1,1,721507275,202405311530428166318042,202405311530428166318088,1Z4X525A1201724524,T01810231,3295038,PB,1,0001
341672543855,3,9003,723224757,202406181556259053715868,202406181556259053715869,1Z4X525A1268517374,T02033573,8364528,WE,1,0001
341193100664,2,9003,723451997,202406201402319161700965,202406201402319161700966,1Z08686A0328334121,SHP04524964,4989352,RJ,1,0001
341193100664,2,9003,723451997,202406201402319161700965,202406201402319161700966,1Z08686A0328334121,SHP04524964,4989352,RJ,1,0001
340412096448,1,1,716320485,202404040845505241855107,202404040845505241855122,1Z9740X41299734216,K12541001,9300487,PB,1,0001
340823811922,1,1,715261980,202403241838404716164297,202403241838404716164300,1Z4E67641202471539,87513287,2134002,PB,1,0001
341512061431,7,1,721774981,202406040431038320470170,202406040431038320470176,1ZW412051258641379,90060053,8482189,WE,1,0001
341710167576,1,9000,723605089,202406211835009230355382,202406211835009230355383,1Z4X525A0368545931,T02062184,2231901,WE,3,0001
341710167576,1,9000,723605089,202406211835009230355382,202406211835009230355383,1Z4X525A0368545931,T02062184,2231901,WE,13,0001
340870921848,1,1,717051424,202404120155465620590058,202404120155465620590061,1Z8222V20353227103,W12764266,6319783,WE,70,0001
340870921848,1,1,717051424,202404120155465620590058,202404120155465620590061,1Z8222V20353227103,W12764266,6319783,WE,59,0001
341583141906,4,1,722177452,202406071147148501267535,202406071147148501267538,1Z9740X51204062832,W13263742,4599898,PK,2,0001
341333166344,6,1,719834809,202405132251237266847002,202405132251237266847020,1ZW459701261297277,89364567,7297653,WS,1,0001
341733172348,1,1,723647497,202406221223039267032322,202406221223039267032323,1Z977E410374122559,T02084537,584259,PK,2,0001
341162747107,1,1,718342273,202404260909036407125113,202404260909036407125117,1Z9740X41250011954,K12660311,5071849,WE,1,0001
341162747107,1,1,718342273,202404260909036407125113,202404260909036407125117,1Z9740X41250011954,K12660311,5071849,WE,2,0001
341162747107,1,1,718342273,202404260909036407125113,202404260909036407125117,1Z9740X41250011954,K12660311,5071849,WE,1,0001
341052145347,2,9000,717342758,202404151911255789237160,202404151911255789237161,1Z4X525A0334823453,T01451200,7673217,WE,1,0001
341052145347,2,9000,717342758,202404151911255789237160,202404151911255789237161,1Z4X525A0334823453,T01451200,7673217,WE,1,0001
340870921848,1,1,717051090,202404120146065620128879,202404120146065620128881,1Z8222V20389581510,W12764274,6319783,WE,70,0001
340870921848,1,1,717051090,202404120146065620128879,202404120146065620128881,1Z8222V20389581510,W12764274,6319783,WE,59,0001
340852271972,2,9000,715496157,202403261852164818495682,202403261852164818495683,1Z4X525A1201351534,T01316031,3683732,WE,3,0001
340852271972,2,9000,715496157,202403261852164818495682,202403261852164818495683,1Z4X525A1201351534,T01316031,3683732,WE,4,0001
340852271972,2,9000,715496157,202403261852164818495682,202403261852164818495683,1Z4X525A1201351534,T01316031,3683732,WE,1,0001
341710167576,1,9000,723605325,202406211845089230684377,202406211845089230684378,1Z4X525A0368546038,T02062194,2231901,WE,3,0001
341710167576,1,9000,723605325,202406211845089230684377,202406211845089230684378,1Z4X525A0368546038,T02062194,2231901,WE,13,0001
341622291639,2,9002,722740797,202406131029438798853314,202406131029438798853317,1Z9740X51225917227,W13307133,4989531,WE,2,0001
341582545784,3,1,722229519,202406072131018521291771,202406072131018521291777,1Z4E67641203570206,90358235,9410634,PB,1,0001
341362232280,3,9000,720120461,202405161751217425439909,202405161751217425439911,1ZW412051257079177,89438463,2070796,WS,6,0001
341473853404,1,1,721031218,202405280447187968325654,202405280447187968325661,1ZW459701262352820,89868371,7247078,PB,1,0001
340670900349,4,9001,717050892,202404120144455619966294,202404120144455619966296,1Z8222V21253215555,W12729407,860446,WE,32,0001
340670900349,4,9001,717050892,202404120144455619966294,202404120144455619966296,1Z8222V21253215555,W12729407,860446,WE,20,0001
341483059646,2,1,721192295,202405290327118022715295,202405290327118022715300,1ZW412051258032849,89930289,9514186,WE,1,0001
340903652956,1,1,716048127,202404012130305099972427,202404012130305099972429,1ZW459701257529971,87815814,4139874,PB,1,0001
341472464302,1,1,721290141,202405291812518059618492,202405291812518059618495,1ZW5R9031262245227,89991523,2732087,WS,1,0001
341692415084,1,9000,723241464,202406181837299059375332,202406181837299059375335,1ZW5R9031263982349,90668992,3303306,MG,1,0001
341692383241,2,1,723300685,202406190646549086145151,202406190646549086145152,1Z977E411223910188,T02042607,4661022,PB,1,0001
341403312430,6,9001,723354518,202406191840349116076858,202406191840349116076859,1ZB37H791201159451,A00506290,9943406,PB,1,0001
341262224536,1,9002,719149721,202405061542116917929090,202405061542116917929091,1Z4X525A1234969388,T01600479,9619136,WE,2,0001
341293466262,1,1,719542924,202405091835377086321711,202405091835377086321712,1Z4E67640389171824,89250428,3208767,PB,1,0001
341312998501,1,1,719668655,202405110608337160468632,202405110608337160468641,1ZW459701261064830,89306475,2912317,WE,1,0001
341533351878,14,1,721694634,202406031412328290324111,202406031412328290324121,1Z9740X41250569326,K12879593,5635772,PB,1,0001
341132878990,1,1,718298746,202404251857236366890877,202404251857236366890882,1ZB37H791200235512,A00361602,582213,PB,1,0001
341132901735,1,1,718098555,202404240540346262880348,202404240540346262880349,1ZW459701259226357,88597065,3194198,PB,1,0001
341552571075,1,1,721840829,202406041705188352093726,202406041705188352093727,1ZY0351V1270826746,90272098,6567777,PK,1,0001
341282655883,1,1,719341192,202405080439486999162323,202405080439486999162325,1ZW412051256169036,89217156,8194398,WS,1,0001
341413102698,1,1,720537012,202405211727487660352325,202405211727487660352329,1ZW5R9031261549731,89611514,606697,WS,1,0001
341613075389,2,1,722511921,202406111726478700468438,202406111726478700468459,1ZW412051259179163,90443649,2601445,PB,1,0001
340962255592,1,1,716583125,202404080501155410824900,202404080501155410824901,1Z977E5F1209270939,88084187,9819271,PB,1,0001
341113115156,1,9002,719389514,202405081352277024366862,202405081352287024366907,1Z08686A0328105495,SHP04501446,2565106,RJ,1,0001
341152896575,4,1,718401159,202404261823316437398347,202404261823316437398351,1ZW5R903YW59125033,88761421,6304321,WS,2,0001
341472846631,1,1,721749517,202406031905468302000456,202406031905468302000462,1ZB37H791200758261,A00439296,2403548,WE,1,0001
340932064868,2,9000,717051467,202404120157265620657863,202404120157265620657865,1Z8222V21253227908,W12769931,9619136,WE,1,0001
341722679931,1,1,723630028,202406220602299252334527,202406220602299252334529,1ZW5R9031264287152,90943539,4594655,PK,1,0001
341262571365,7,1,719342375,202405080509246999998715,202405080509246999998716,1Z9740X51254050886,W12985838,5128269,PK,1,0001
341343174254,1,1,723142828,202406172335119012647431,202406172335119012647432,1ZW459701264231788,90652342,2072007,WS,1,0001
340962167490,6,9002,717619546,202404180803485930008889,202404180803485930008894,1ZY0351V1237706063,88431088,9389545,PT,1,0001
341682993405,4,1,723072030,202406171245338989616423,202406171245338989616427,1Z9740X40349080837,K12963077,5623094,PB,1,0001
341342908025,1,1,720008125,202405151532087365071736,202405151532087365071741,1Z4X525A0335004443,T01667296,4661022,PB,1,0001
341663894291,3,9001,722984507,202406152153338921824006,202406152153338921824009,1ZW41205YW59582923,90604331,9562711,WS,1,0001
340743606667,2,1,714544330,202403171701074365134237,202403171701074365134239,1ZW5R9031255939643,87150314,8696641,PB,1,0001
340983192659,2,1,719717261,202405122358147221280667,202405122358147221280668,1ZW5R9031260776872,89302628,5502935,PB,1,0001
341732771322,1,1,723632678,202406220612019252742930,202406220612019252742931,1ZW412051260158521,90963633,3449850,PK,1,0001
341612155885,6,1,722485401,202406111243258686856833,202406111243258686856835,1Z8222V21253354155,W13282042,1832326,PB,1,0001
341473257325,1,1,721054827,202405280756157974334675,202405280756157974334676,1Z96X1670311955447,T01804272,896189,WE,1,0001
341022024994,2,1,717065570,202404120623295629123105,202404120623295629123107,1Z9740X41203605697,K12582826,5737025,WE,1,0001
341702269638,1,1,723461978,202406201702179168383238,202406201702179168383242,1ZY0351V1237764107,90873289,9954290,PK,1,0001
341433737770,1,1,720801982,202405240617217793947198,202405240617217793947199,1Z977E410342444404,T01770443,803765,RJ,1,0001
341433737770,1,1,720801982,202405240617217793947198,202405240617217793947199,1Z977E410342444404,T01770443,803765,RJ,1,0001
341722336490,1,9000,723572557,202406211326569217286895,202406211326569217286899,1Z4X525A0335233482,T02069900,971051,PB,1,0001
340883414880,1,1,715863317,202403300249284990901167,202403300249284990901171,1Z4E67641288411193,87727226,9149463,PB,1,0001
341473291811,12,1,721088770,202405281357407989928337,202405281357407989928338,1Z9740X41204289626,K12834953,7872660,PT,1,0001
341593822875,3,1,722566701,202406120451188725063127,202406120451188725063128,1Z9740X41250660833,K12913751,6167735,PB,1,0001
341223115559,1,1,720065440,202405160644397396618500,202405160644397396618501,1ZB37H790200465391,A00380337,5801904,PB,10,0001
341213490772,3,1,718866188,202405021804046745697601,202405021804046745697602,1ZW459701259923344,88968630,7024049,WE,1,0001
341213490772,3,1,718866188,202405021804046745697601,202405021804046745697602,1ZW459701259923344,88968630,7024049,WE,1,0001
341213490772,3,1,718866188,202405021804046745697601,202405021804046745697602,1ZW459701259923344,88968630,7024049,WE,2,0001
340852950948,1,1,715465241,202403261532414811007364,202403261532414811007370,1Z4E67640288368545,87646132,6655609,PB,1,0001
341493809725,1,1,721545640,202405312008308176675535,202405312008308176675536,1Z4X525A1268423108,T01875331,971051,PB,1,0001
340833695968,1,9003,715263895,202403241845314716441661,202403241845314716441669,1Z4E67641202469284,87508640,6913866,PB,1,0001
340742598683,1,1,714467707,202403151603314284165066,202403151603314284165074,1ZW459701256206482,87155975,2395715,RJ,2,0001
341602844290,6,1,722900427,202406141713258872091948,202406141713258872091949,1ZW412051259391398,90538380,7583861,WS,1,0001
340993787928,5,1,717708646,202404190434565981094758,202404190434565981094767,1ZW5R9031258573443,88438774,5024459,WS,1,0001
340930174578,21,1,719408543,202405081810087034005828,202405081810087034005833,1ZW412051255724400,88838677,330292,WE,1,0001
341733243883,1,1,723630546,202406220604109252394182,202406220604109252394183,1ZW459701264634665,90948314,2855474,PT,1,0001
341472674496,2,1,721027564,202405280425027967653143,202405280425027967653145,1ZW412051258027622,89928856,4430929,WE,1,0001
340552015067,1,1,717763468,202404191658116018102803,202404191658116018102812,1ZW5R9031258487171,88439988,7606909,PB,1,0001
341082677137,2,1,717722852,202404190818515990776036,202404190818515990776038,1Z9740X41203722935,K12614846,8556368,PB,2,0001
341342628334,1,1,719927400,202405141751117317739107,202405141751117317739109,1ZW459701261395778,89387431,4184008,WS,1,0001
340632896460,2,1,713424177,202403060433263815001045,202403060433263815001046,1ZW412051251942851,86701549,6031764,WS,1,0001
340723848701,1,1,714340247,202403141758334235812898,202403141758334235812900,1Z977E411223513581,T01246763,9506173,WE,1,0001
340603289695,1,1,713419971,202403060202163810939260,202403060202163810939262,1Z8222V21253081011,86650029,1703202,PB,1,0001
340913628723,2,1,716013704,202404011639285092561852,202404011639285092561854,1Z4E67641202643157,87824613,7472821,PB,1,0001
341502832635,1,1,721987158,202406051841328410888496,202406051841328410888497,1ZB37H661200814143,A00452004,2536789,WE,1,0001
341283496543,1,1,719623820,202405101419597129352785,202405101419597129352786,1Z9740X50325901886,W13017137,1423050,PB,2,0001
341482961149,1,9000,721052377,202405280713137972839752,202405280713137972839753,1Z96X1670357056949,T01820496,4106710,RJ,1,0001
341142626660,3,1,720046977,202405152334457381134134,202405152334457381134135,1ZW412051256927645,89401045,6699958,WS,1,0001
340792112302,1,9000,714914340,202403201831404526462639,202403201831404526462645,1ZW459701256539015,87366366,8591729,WS,4,0001
341093502696,1,1,717711715,202404190446505981645068,202404190446505981645077,1ZW5R903YW58558685,88460324,1193870,WS,1,0001
341393077522,2,1,722703942,202406130437498785304000,202406130437498785304002,1ZW5R9031263564765,90520376,7341552,WS,1,0001
341272704303,1,1,720505932,202405211422017652177693,202405211422017652177694,1Z9740X41204203548,K12797209,7479741,PB,1,0001
340713232544,2,1,714098471,202403121636544122915324,202403121636544122915331,1Z4E67641249266905,86994399,1293206,PB,1,0001
341283897351,1,1,719430810,202405081917237037064575,202405081917237037064582,1ZW412050256249147,89220511,4615568,MG,1,0001
341222984187,1,1,719087976,202405060151196888098410,202405060151196888098415,1Z8222V21219668649,W12968121,7005045,PB,1,0001
340642543136,1,1,713468932,202403061247273837041801,202403061247273837041804,1ZX174841276724870,W12516653,8785499,WE,1,0001
341532333166,1,1,721819229,202406041222418340512809,202406041222418340512816,1Z4X525A0301776003,T01895329,3372222,WE,1,0001
341493730103,1,1,721316337,202405292001498063784481,202405292001498063784485,1Z4E67641203473811,89949553,911830,PT,1,0001
341633354129,1,1,722675795,202406122045158770095358,202406122045158770095382,1ZW459701263798302,90514349,2959563,WS,2,0001
340962229753,1,9000,718434930,202404271325026478766667,202404271325026478766668,1Z4X525A1268215137,T01544846,3579790,WE,1,0001
341462505981,2,1,721168090,202405282321058010070406,202405282321058010070408,1Z4X525A1235092233,T01806113,229306,PK,1,0001
341712884392,2,1,723605826,202406211908169231499196,202406211908169231499197,1Z4X525A0335225679,T02065071,9429044,PB,3,0001
341483568588,5,1,721316196,202405292001258063763166,202405292001258063763171,1Z4E67641203466221,89943339,606303,PB,1,0001
341222267948,2,1,718961111,202405031701546795336401,202405031701546795336404,1Z4E67641289053195,88983385,4913479,PB,4,0001
341332755386,2,1,719927348,202405141751037317728385,202405141751037317728387,1ZW5R9031260953500,89393407,2764946,WS,1,0001
340773052931,2,1,714687752,202403190003334422709567,202403190003334422709568,1ZW412051252787456,87271190,13523,PK,1,0001
341432567145,3,1,721100254,202405281500277992760340,202405281500277992760343,1Z9740X50325909084,W13141678,5935271,RJ,3,0001
341432567145,3,1,721100254,202405281500277992760340,202405281500277992760343,1Z9740X50325909084,W13141678,5935271,RJ,1,0001
341602612085,1,1,722493750,202406111441398693166638,202406111441398693166639,1Z4X525A0301820491,T01966415,5502582,WE,1,0001
341202536825,3,1,718725223,202405010929026672647684,202405010929026672647685,1Z9740X41203860689,K12682245,999784,PB,4,0001
341233085180,2,1,719023924,202405041603166838723740,202405041603166838723742,1ZW459701260095684,89054636,67028,WS,1,0001
341702448745,1,9001,723346767,202406191547559110099634,202406191547559110099635,1Z4X525A1201866158,T02053089,3551052,WE,4,0001
341722290101,1,1,723630112,202406220602479252340364,202406220602479252340369,1ZW5R9031264207836,90914512,4137354,PK,1,0001
341612216331,2,9003,722389728,202406101919358645017334,202406101919358645017362,1ZW459701263566777,90450747,3798883,PK,1,0001
341662867637,1,1,723122982,202406171852029005878185,202406171852029005878205,1Z4X525A1235196765,T02032254,3982398,PB,2,0001
341662867637,1,1,723122982,202406171852029005878185,202406171852029005878205,1Z4X525A1235196765,T02032254,3982398,PB,2,0001
341662867637,1,1,723122982,202406171852029005878185,202406171852029005878205,1Z4X525A1235196765,T02032254,3982398,PB,1,0001
341592085771,2,1,722507727,202406111715048699741485,202406111715048699741491,1ZW459701263335392,90374329,9517577,MG,1,0001
341162959785,2,1,718915182,202405030545506766705247,202405030545506766705264,1ZB37H661200310302,A00367447,7107497,PB,1,0001
341092937232,17,1,717789067,202404192116146029390141,202404192116146029390147,1Z8FA5671253016726,88460639,9710030,WS,1,0001
340603490756,1,9001,716385843,202404041723045262864265,202404041723045262864268,1ZW459701257736041,87918524,6297968,WS,1,0001
341722281043,1,1,723784829,202406241928199369757953,202406241928199369757954,1Z977E410323930610,T02070089,8779372,PB,1,0001
341722281043,1,1,723784829,202406241928199369757953,202406241928199369757954,1Z977E410323930610,T02070089,8779372,PB,4,0001
341722281043,1,1,723784829,202406241928199369757953,202406241928199369757954,1Z977E410323930610,T02070089,8779372,PB,7,0001
341722281043,1,1,723784829,202406241928199369757953,202406241928199369757954,1Z977E410323930610,T02070089,8779372,PB,1,0001
341732339989,2,1,723633173,202406220622119253086183,202406220622119253086184,1Z977E5F1275254467,T02078152,5065089,WE,1,0001
341732339989,2,1,723633173,202406220622119253086183,202406220622119253086184,1Z977E5F1275254467,T02078152,5065089,WE,1,0001
341493842346,4,1,721193397,202405290334028023116381,202405290334028023116388,1ZW412051258121485,89968629,5001338,PK,1,0001
340852271972,2,9000,715496144,202403261852044818503397,202403261852044818503398,1Z4X525A1201351614,T01316035,3683732,WE,3,0001
340852271972,2,9000,715496144,202403261852044818503397,202403261852044818503398,1Z4X525A1201351614,T01316035,3683732,WE,4,0001
340852271972,2,9000,715496144,202403261852044818503397,202403261852044818503398,1Z4X525A1201351614,T01316035,3683732,WE,1,0001
341253858151,6,1,723647507,202406221223069267033052,202406221223069267033053,1Z977E411274115095,T02075876,4440433,PB,3,0001
341052414339,4,1,717554270,202404171631195895081061,202404171631195895081079,1Z4E67641288757132,88337104,9205617,PB,1,0001
341722540265,1,1,724128169,202406271713489544733150,202406271713489544733153,1ZB3504C1201242005,A00513661,8928854,PB,2,0001
341722540265,1,1,724128169,202406271713489544733150,202406271713489544733153,1ZB3504C1201242005,A00513661,8928854,PB,2,0001
340670900349,4,9001,717051320,202404120150145620335512,202404120150145620335513,1Z8222V21289571540,W12729290,860446,WE,32,0001
340670900349,4,9001,717051320,202404120150145620335512,202404120150145620335513,1Z8222V21289571540,W12729290,860446,WE,20,0001
